% Model:              6reg_allT_k_eps_result_new_kIn_epsIn_HOT_JET.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:54
% Dimension:          2
% Nodes:              84581
% Expressions:        1
% Description:        Surface
% r                       z                        Temperature
0.002199999999999997      0                        422.89943904196696
0.002062499999999997      1.057135518338446E-4     422.89943994434026
0.002199999999999997      1.0571355183384463E-4    422.89943996704994
0.002062499999999997      2.114271036676892E-4     422.89944084583783
0.002199999999999997      2.1142710366768927E-4    422.89944089114886
0                         0.001987990682117583     422.89944584133144
1.3749999999999936E-4     0.0019879906821175827    422.8994464773083
2.749999999999987E-4      0.001987990682117583     422.899447816002
0                         0.002118412584527387     422.89944628371734
1.3749999999999936E-4     0.002118412584527387     422.8994469185702
2.749999999999987E-4      0.002118412584527387     422.89944828278306
0.0023374999999999976     0                        422.89943904196696
0.0024749999999999985     0                        422.89943904196696
0.0023374999999999976     1.057135518338446E-4     422.8994399906716
0.0024749999999999985     1.0571355183384458E-4    422.8994400150455
0.0023374999999999976     2.114271036676892E-4     422.8994409381998
0.0024749999999999985     2.1142710366768916E-4    422.8994409868662
0                         0.0022523040866879278    422.8994467341868
1.3749999999999938E-4     0.0022523040866879278    422.8994473693223
2.7499999999999877E-4     0.0022523040866879278    422.8994487578403
0                         0.002386195588848469     422.8994471873738
1.3749999999999938E-4     0.002386195588848469     422.8994478214882
2.7499999999999877E-4     0.0023861955888484685    422.8994492319584
0.0026124999999999976     0                        422.89943904196696
0.0027499999999999972     0                        422.89943904196696
0.0026124999999999976     1.0571355183384458E-4    422.8994400404744
0.0027499999999999972     1.0571355183384458E-4    422.89944006677484
0.0026124999999999976     2.1142710366768916E-4    422.89944103754465
0.0027499999999999972     2.1142710366768916E-4    422.89944109008167
0                         0.0025236489921463072    422.89944764916737
1.3749999999999938E-4     0.0025236489921463072    422.89944828363195
2.7499999999999877E-4     0.002523648992146307     422.8994497151192
0                         0.0026611023954441456    422.8994481137155
1.3749999999999938E-4     0.0026611023954441456    422.89944874732487
2.7499999999999877E-4     0.0026611023954441456    422.89945019799717
0.002887499999999997      0                        422.89943904196696
0.003024999999999996      0                        422.89943904196696
0.002887499999999997      1.0571355183384458E-4    422.8994400942826
0.003024999999999996      1.0571355183384458E-4    422.8994401227913
0.002887499999999997      2.1142710366768916E-4    422.89944114492175
0.003024999999999996      2.1142710366768916E-4    422.8994412018872
0                         0.002802212456749636     422.8994485873993
1.3749999999999938E-4     0.002802212456749636     422.89944922145554
2.7499999999999877E-4     0.002802212456749636     422.8994506905633
0                         0.0029433225180551265    422.89944906385057
1.374999999999994E-4      0.0029433225180551265    422.89944969722654
2.749999999999988E-4      0.0029433225180551265    422.8994511833253
0.003162499999999997      0                        422.89943904196696
0.0032999999999999974     0                        422.89943904196696
0.003162499999999997      1.0571355183384458E-4    422.8994401526762
0.0032999999999999974     1.0571355183384458E-4    422.89944018370693
