% Model:              turbulent flows.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:57
% Dimension:          2
% Nodes:              14641
% Expressions:        1
% Description:        Surface
% r                       z                        tds.DiT_c/1e-9[m^2/s]
0.010576923076923074      0.39555555555555555      4941183.758546051
0.010576923076923076      0.4                      4969527.3305876525
0.19691666666666663       0.06115779645191406      0
0.2                       0.06115779645191406      484439.5077512832
0.010916666666666665      0.39555555555555555      4979265.291041583
0.010916666666666667      0.4                      5004813.570601306
0.19691666666666663       0.06384687208216622      0
0.2                       0.0638468720821662       483102.10320680944
0.01125                   0.39555555555555555      5015919.308461493
0.011249999999999998      0.4                      5038240.0849263705
0.19691666666666663       0.06655462184873949      0
0.2                       0.06655462184873949      482084.2001849178
0.011576923076923075      0.39555555555555555      5050937.114253701
0.011576923076923077      0.4                      5069680.51100637
0.19691666666666663       0.06928104575163396      0
0.2                       0.06928104575163396      481246.76961328206
0.011897435897435894      0.39555555555555555      5084088.16342212
0.011897435897435896      0.4                      5098999.521659408
0.19691666666666663       0.07202614379084969      0
0.2                       0.07202614379084969      480578.42817666975
0.012211538461538463      0.39555555555555555      5114945.161528493
0.012211538461538461      0.4                      5126147.382396216
0.19691666666666663       0.07478991596638654      0
0.2                       0.07478991596638651      480011.8020435187
0.012519230769230763      0.3955555555555555       5142705.582544804
0.012519230769230767      0.4                      5151299.2462286055
0.19691666666666668       0.07757236227824459      0
0.2                       0.07757236227824459      464537.0630457936
0.012820512820512817      0.39555555555555555      5167143.825220568
0.01282051282051282       0.4                      5174492.577359452
0.19691666666666663       0.08037348272642385      0
0.2                       0.08037348272642385      446155.58132737374
0.013115384615384612      0.39555555555555566      5188438.362273533
0.013115384615384614      0.4                      5195800.62726467
0.19691666666666668       0.08319327731092435      0
0.2                       0.08319327731092435      439479.8380225481
0.01340384615384615       0.39555555555555555      5207011.675946865
0.013403846153846152      0.4                      5215367.743916768
0.19691666666666663       0.086031746031746        329060.0866703269
0.2                       0.086031746031746        408429.48490659765
0.013685897435897439      0.39555555555555555      5223667.129379285
0.013685897435897435      0.4                      5233203.332929998
0.19691666666666668       0.08888888888888889      21401.061814522393
0.2                       0.08888888888888889      387555.47327464854
0.013961538461538464      0.3955555555555556       5238901.373680507
0.013961538461538461      0.4                      5249423.970714424
0.19691666666666663       0.09176470588235293      325870.6828747643
0.2                       0.09176470588235293      379261.0654679885
0.014230769230769227      0.39555555555555566      5252919.413093973
0.014230769230769229      0.4                      5264223.32433535
0.19691666666666668       0.09465919701213821      0
0.2                       0.09465919701213821      360826.81135145936
0.014493589743589741      0.39555555555555566      5265805.659965757
0.014493589743589743      0.4                      5277802.037085936
0.19691666666666663       0.0975723622782446       311166.9420839278
0.2                       0.0975723622782446       345273.869036088
0.014750000000000003      0.3955555555555556       5277586.711182058
0.01475                   0.4                      5290357.264575641
0.19691666666666663       0.10050420168067227      305801.02153561276
0.2                       0.10050420168067227      334097.1652165775
0.015000000000000003      0.3955555555555555       5288259.264113499
0.015                     0.4                      5302078.469245247
0.19691666666666668       0.10345471521942114      299615.6208150151
0.2                       0.10345471521942114      323203.55493986735
0.016541666666666663      0.3955555555555557       5342846.704992063
0.016541666666666666      0.4000000000000001       5355206.193955037
0.19691666666666668       0.10642390289449107      293578.0503497209
0.2                       0.10642390289449111      313384.6256220535
0.01810284810126582       0.39555555555555555      5372963.422108268
0.018102848101265823      0.4                      5380650.794801934
0.19691666666666663       0.10941176470588238      287658.28476736165
0.2                       0.10941176470588232      304347.34058857115
0.019683544303797467      0.3955555555555556       5374553.763736574
0.019683544303797467      0.4                      5379403.743182394
0.19691666666666663       0.11241830065359482      281834.931492797
0.2                       0.11241830065359482      295911.82070065435
0.021283755274261608      0.39555555555555555      5347284.00261642
