% Model:              DA_Temp_h=147mm_regv6_58BOS.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 9 2026, 10:39
% Dimension:          2
% Nodes:              22321
% Expressions:        1
% Description:        Surface
% R                       Z                        Temperature
0                         0.12095999999999998      464.5560066946541
1.5000000000000029E-4     0.12095999999999998      464.54836368042373
0.027994936708860767      0                        295.17778303811855
0.02799493670886077       2.6727272727272743E-4    295.17889350947013
0                         0.12255272727272727      463.28685100566645
1.5000000000000029E-4     0.12255272727272726      463.2794963983361
0.028453481012658238      0                        295.16795302578254
0.02845348101265824       2.6727272727272743E-4    295.16867541400643
0                         0.1240963636363636       462.0695634869976
1.5000000000000029E-4     0.12409636363636359      462.0625064785526
0.02892088607594938       0                        295.1615033515936
0.028920886075949385      2.6727272727272743E-4    295.1619692051808
0                         0.1255909090909091       460.90265200598145
1.500000000000003E-4      0.1255909090909091       460.89589881724174
0.02939715189873419       0                        295.1573087319302
0.02939715189873419       2.672727272727274E-4     295.15760658099254
0                         0.12703636363636361      459.7842821920348
1.5000000000000026E-4     0.12703636363636361      459.77784295021405
0.029882278481012672      0                        295.15460460080607
0.029882278481012672      2.672727272727274E-4     295.154793404603
0                         0.12843272727272728      458.7122336427855
1.500000000000002E-4      0.12843272727272728      458.7061254443998
0.030376265822784826      0                        295.15287657168307
0.030376265822784826      2.6727272727272743E-4    295.1529952213114
0                         0.12978                  457.6837190091305
1.5000000000000023E-4     0.12978                  457.6779501799949
0.030879113924050648      0                        295.1517819368698
0.030879113924050648      2.6727272727272743E-4    295.15185586535875
0                         0.13107818181818182      456.6954700567912
1.5000000000000023E-4     0.13107818181818182      456.690052891674
0.03139082278481013       0                        295.15109457050613
0.03139082278481013       2.672727272727275E-4     295.1511402387525
0                         0.1323272727272727       455.7432862919887
1.5000000000000018E-4     0.13232727272727268      455.7382314690166
0.031911392405063306      0                        295.15066669892923
0.031911392405063306      2.6727272727272743E-4    295.15069466854294
0                         0.13352727272727272      454.8225563466453
1.5000000000000018E-4     0.13352727272727272      454.8178742935562
0.032440822784810135      0                        295.1504026711718
0.032440822784810135      2.6727272727272754E-4    295.15041965319807
0                         0.1346781818181818       453.92971055757886
1.5000000000000015E-4     0.1346781818181818       453.92541008240903
0.032979113924050646      0                        295.1502411605124
0.032979113924050646      2.6727272727272743E-4    295.1502513832609
0                         0.13577999999999998      453.06412238977776
1.5000000000000015E-4     0.13577999999999998      453.06020929777327
0.03352626582278482       0                        295.1501432177368
0.03352626582278482       2.6727272727272743E-4    295.1501493181458
0                         0.13683272727272727      452.23127580996885
1.5000000000000015E-4     0.1368327272727273       452.2277502407741
0.03408227848101267       0                        295.1500843378279
0.03408227848101267       2.6727272727272743E-4    295.1500879471485
0                         0.13783636363636362      451.44477840413305
1.5000000000000015E-4     0.13783636363636362      451.44163134056896
0.034647151898734185      0                        295.1500492473697
0.034647151898734185      2.6727272727272743E-4    295.15005136459587
0                         0.1387909090909091       450.7224449121755
1.5000000000000015E-4     0.13879090909090905      450.7196563281906
0.03522088607594938       0                        295.1500285153506
0.03522088607594938       2.6727272727272743E-4    295.150029746704
0                         0.13969636363636362      450.08054295679045
